Week,AwayTeamName,AwayTeamID,HomeTeamName,HomeTeamID,PointSpread,OverUnder,DateTimeUTC,NeutralVenue,Conference_away,Conference_home,TeamsConcatenated
11,Bowling Green Falcons,181,Kent State Golden Flashes,178,,,,False,Mid-American - East,Mid-American - East,Bowling Green Falcons vs Kent State Golden Flashes
11,Ball State Cardinals,184,Northern Illinois Huskies,186,,,,False,Mid-American - West,Mid-American - West,Ball State Cardinals vs Northern Illinois Huskies
11,Eastern Michigan Eagles,187,Toledo Rockets,183,,,,False,Mid-American - West,Mid-American - West,Eastern Michigan Eagles vs Toledo Rockets
11,Central Michigan Chippewas,185,Western Michigan Broncos,188,,,2023-11-03T00:30:00,False,Mid-American - West,Mid-American - West,Central Michigan Chippewas vs Western Michigan Broncos
11,Fresno State Bulldogs,213,San Jose State Spartans,222,,,2023-11-07T03:30:00,False,Mountain West,Mountain West,Fresno State Bulldogs vs San Jose State Spartans
11,Wyoming Cowboys,219,UNLV Rebels,218,,,2023-11-06T03:45:00,False,Mountain West,Mountain West,Wyoming Cowboys vs UNLV Rebels
11,Nevada Wolf Pack,216,Utah State Aggies,220,,,,False,Mountain West,Mountain West,Nevada Wolf Pack vs Utah State Aggies
11,San Diego State Aztecs,212,Colorado State Rams,217,,,2023-11-07T00:00:00,False,Mountain West,Mountain West,San Diego State Aztecs vs Colorado State Rams
11,Air Force Falcons,221,Hawaii Rainbow Warriors,115,,,,False,Mountain West,Mountain West,Air Force Falcons vs Hawaii Rainbow Warriors
11,New Mexico Lobos,214,Boise State Broncos,215,,,,False,Mountain West,Mountain West,New Mexico Lobos vs Boise State Broncos
12,Michigan Wolverines,95,Maryland Terrapins,92,,,,False,Big Ten - East,Big Ten - East,Michigan Wolverines vs Maryland Terrapins
12,Florida Gators,271,Missouri Tigers,280,,,,False,SEC - East,SEC - East,Florida Gators vs Missouri Tigers
12,UL Monroe Warhawks,326,Ole Miss Rebels,274,,,,False,Sun Belt - West,SEC - West,UL Monroe Warhawks vs Ole Miss Rebels
12,Minnesota Golden Gophers,104,Ohio State Buckeyes,98,,,,False,Big Ten - West,Big Ten - East,Minnesota Golden Gophers vs Ohio State Buckeyes
12,New Mexico State Aggies,344,Auburn Tigers,279,,,,False,Conference USA,SEC - West,New Mexico State Aggies vs Auburn Tigers
12,Rutgers Scarlet Knights,103,Penn State Nittany Lions,101,,,,False,Big Ten - East,Big Ten - East,Rutgers Scarlet Knights vs Penn State Nittany Lions
12,Illinois Fighting Illini,102,Iowa Hawkeyes,91,,,,False,Big Ten - West,Big Ten - West,Illinois Fighting Illini vs Iowa Hawkeyes
12,UMass Minutemen,55,Liberty Flames,84,,,2023-11-18T18:00:00,False,FBS Independents,Conference USA,UMass Minutemen vs Liberty Flames
12,UTEP Miners,139,Middle Tennessee Blue Raiders,135,,,2023-11-18T19:00:00,False,Conference USA,Conference USA,UTEP Miners vs Middle Tennessee Blue Raiders
12,Abilene Christian Wildcats,296,Texas A&M Aggies,270,,,2023-11-18T17:00:00,False,,SEC - West,Abilene Christian Wildcats vs Texas A&M Aggies
12,Kentucky Wildcats,268,South Carolina Gamecocks,267,,,,False,SEC - East,SEC - East,Kentucky Wildcats vs South Carolina Gamecocks
12,Georgia Bulldogs,272,Tennessee Volunteers,277,8.1,,,False,SEC - East,SEC - East,Georgia Bulldogs vs Tennessee Volunteers
12,Nebraska Cornhuskers,99,Wisconsin Badgers,96,,,,False,Big Ten - West,Big Ten - West,Nebraska Cornhuskers vs Wisconsin Badgers
12,Chattanooga Mocs,281,Alabama Crimson Tide,275,,,2023-11-18T17:00:00,False,,SEC - West,Chattanooga Mocs vs Alabama Crimson Tide
12,Southern Miss Golden Eagles,143,Mississippi State Bulldogs,278,,,2023-11-18T17:00:00,False,Sun Belt - West,SEC - West,Southern Miss Golden Eagles vs Mississippi State Bulldogs
12,Coastal Carolina Chanticleers,81,Army Black Knights,263,,,2023-11-18T17:00:00,False,Sun Belt - East,FBS Independents,Coastal Carolina Chanticleers vs Army Black Knights
12,Sacred Heart Pioneers,227,UConn Huskies,3,,,2023-11-18T17:00:00,False,,FBS Independents,Sacred Heart Pioneers vs UConn Huskies
12,Louisiana Tech Bulldogs,137,Jacksonville State Gamecocks,238,,,2023-11-18T19:00:00,False,Conference USA,Conference USA,Louisiana Tech Bulldogs vs Jacksonville State Gamecocks
12,Purdue Boilermakers,94,Northwestern Wildcats,100,,,,False,Big Ten - West,Big Ten - West,Purdue Boilermakers vs Northwestern Wildcats
12,Florida International Panthers,140,Arkansas Razorbacks,276,,,,False,Conference USA,SEC - West,Florida International Panthers vs Arkansas Razorbacks
12,Michigan State Spartans,97,Indiana Hoosiers,93,,,,False,Big Ten - East,Big Ten - East,Michigan State Spartans vs Indiana Hoosiers
12,Sam Houston Bearkats,295,Western Kentucky Hilltoppers,144,,,2023-11-18T20:30:00,False,Conference USA,Conference USA,Sam Houston Bearkats vs Western Kentucky Hilltoppers
12,Georgia State Panthers,328,LSU Tigers,269,,,,False,Sun Belt - East,SEC - West,Georgia State Panthers vs LSU Tigers
12,Utah Utes,248,Arizona Wildcats,247,,,,False,Pac-12,Pac-12,Utah Utes vs Arizona Wildcats
12,Washington Huskies,249,Oregon State Beavers,252,,,,False,Pac-12,Pac-12,Washington Huskies vs Oregon State Beavers
12,California Golden Bears,251,Stanford Cardinal,254,,,,False,Pac-12,Pac-12,California Golden Bears vs Stanford Cardinal
12,Colorado Buffaloes,250,Washington State Cougars,256,,,2023-11-18T03:30:00,False,Pac-12,Pac-12,Colorado Buffaloes vs Washington State Cougars
12,UCLA Bruins,253,USC Trojans,246,,,,False,Pac-12,Pac-12,UCLA Bruins vs USC Trojans
12,Oregon Ducks,245,Arizona State Sun Devils,255,,,,False,Pac-12,Pac-12,Oregon Ducks vs Arizona State Sun Devils
12,Wake Forest Demon Deacons,34,Notre Dame Fighting Irish,25,,,2023-11-18T20:30:00,False,Atlantic Coast,FBS Independents,Wake Forest Demon Deacons vs Notre Dame Fighting Irish
12,Boston College Eagles,35,Pittsburgh Panthers,28,,,2023-11-17T00:00:00,False,Atlantic Coast,Atlantic Coast,Boston College Eagles vs Pittsburgh Panthers
12,North Carolina Tar Heels,21,Clemson Tigers,27,,,,False,Atlantic Coast,Atlantic Coast,North Carolina Tar Heels vs Clemson Tigers
12,Louisville Cardinals,24,Miami Hurricanes,23,,,,False,Atlantic Coast,Atlantic Coast,Louisville Cardinals vs Miami Hurricanes
12,Duke Blue Devils,26,Virginia Cavaliers,22,,,,False,Atlantic Coast,Atlantic Coast,Duke Blue Devils vs Virginia Cavaliers
12,NC State Wolfpack,33,Virginia Tech Hokies,31,,,,False,Atlantic Coast,Atlantic Coast,NC State Wolfpack vs Virginia Tech Hokies
12,North Alabama Lions,396,Florida State Seminoles,29,,,,False,,Atlantic Coast,North Alabama Lions vs Florida State Seminoles
12,Syracuse Orange,30,Georgia Tech Yellow Jackets,32,,,,False,Atlantic Coast,Atlantic Coast,Syracuse Orange vs Georgia Tech Yellow Jackets
12,Kansas State Wildcats,112,Kansas Jayhawks,106,7.0,,,False,Big 12,Big 12,Kansas State Wildcats vs Kansas Jayhawks
12,Oklahoma State Cowboys,113,Houston Cougars,6,,,,False,Big 12,Big 12,Oklahoma State Cowboys vs Houston Cougars
12,Oklahoma Sooners,105,BYU Cougars,336,,,,False,Big 12,Big 12,Oklahoma Sooners vs BYU Cougars
12,Baylor Bears,108,TCU Horned Frogs,114,,,,False,Big 12,Big 12,Baylor Bears vs TCU Horned Frogs
12,UCF Knights,8,Texas Tech Red Raiders,111,,,,False,Big 12,Big 12,UCF Knights vs Texas Tech Red Raiders
12,Cincinnati Bearcats,4,West Virginia Mountaineers,107,,,,False,Big 12,Big 12,Cincinnati Bearcats vs West Virginia Mountaineers
12,Texas Longhorns,109,Iowa State Cyclones,110,,,,False,Big 12,Big 12,Texas Longhorns vs Iowa State Cyclones
12,North Texas Mean Green,141,Tulsa Golden Hurricane,5,,,,False,American Athletic,American Athletic,North Texas Mean Green vs Tulsa Golden Hurricane
12,Tulane Green Wave,10,Florida Atlantic Owls,145,,,,False,American Athletic,American Athletic,Tulane Green Wave vs Florida Atlantic Owls
12,SMU Mustangs,1,Memphis Tigers,7,,,,False,American Athletic,American Athletic,SMU Mustangs vs Memphis Tigers
12,East Carolina Pirates,9,Navy Midshipmen,258,,,,False,American Athletic,American Athletic,East Carolina Pirates vs Navy Midshipmen
12,Rice Owls,146,Charlotte 49ers,142,,,,False,American Athletic,American Athletic,Rice Owls vs Charlotte 49ers
12,South Florida Bulls,11,UTSA Roadrunners,147,,,2023-11-18T02:00:00,False,American Athletic,American Athletic,South Florida Bulls vs UTSA Roadrunners
12,Temple Owls,2,UAB Blazers,134,,,,False,American Athletic,American Athletic,Temple Owls vs UAB Blazers
12,Texas State Bobcats,332,Arkansas State Red Wolves,327,,,,False,Sun Belt - West,Sun Belt - West,Texas State Bobcats vs Arkansas State Red Wolves
12,Appalachian State Mountaineers,331,James Madison Dukes,126,,,,False,Sun Belt - East,Sun Belt - East,Appalachian State Mountaineers vs James Madison Dukes
12,Louisiana Ragin Cajuns,324,Troy Trojans,333,,,,False,Sun Belt - West,Sun Belt - West,Louisiana Ragin Cajuns vs Troy Trojans
12,Old Dominion Monarchs,138,Georgia Southern Eagles,329,,,,False,Sun Belt - East,Sun Belt - East,Old Dominion Monarchs vs Georgia Southern Eagles
12,Marshall Thundering Herd,136,South Alabama Jaguars,330,,,,False,Sun Belt - East,Sun Belt - West,Marshall Thundering Herd vs South Alabama Jaguars
12,Toledo Rockets,183,Bowling Green Falcons,181,,,2023-11-15T00:00:00,False,Mid-American - West,Mid-American - East,Toledo Rockets vs Bowling Green Falcons
12,Buffalo Bulls,179,Miami (OH) RedHawks,182,,,2023-11-16T00:00:00,False,Mid-American - East,Mid-American - East,Buffalo Bulls vs Miami (OH) RedHawks
12,Central Michigan Chippewas,185,Ohio Bobcats,180,,,2023-11-16T00:00:00,False,Mid-American - West,Mid-American - East,Central Michigan Chippewas vs Ohio Bobcats
12,Kent State Golden Flashes,178,Ball State Cardinals,184,,,,False,Mid-American - East,Mid-American - West,Kent State Golden Flashes vs Ball State Cardinals
12,Akron Zips,177,Eastern Michigan Eagles,187,,,2023-11-15T00:00:00,False,Mid-American - East,Mid-American - West,Akron Zips vs Eastern Michigan Eagles
12,Western Michigan Broncos,188,Northern Illinois Huskies,186,,,2023-11-15T00:00:00,False,Mid-American - West,Mid-American - West,Western Michigan Broncos vs Northern Illinois Huskies
12,UNLV Rebels,218,Air Force Falcons,221,,,2023-11-18T20:30:00,False,Mountain West,Mountain West,UNLV Rebels vs Air Force Falcons
12,San Diego State Aztecs,212,San Jose State Spartans,222,,,2023-11-19T03:30:00,False,Mountain West,Mountain West,San Diego State Aztecs vs San Jose State Spartans
12,Hawaii Rainbow Warriors,115,Wyoming Cowboys,219,,,,False,Mountain West,Mountain West,Hawaii Rainbow Warriors vs Wyoming Cowboys
12,New Mexico Lobos,214,Fresno State Bulldogs,213,,,,False,Mountain West,Mountain West,New Mexico Lobos vs Fresno State Bulldogs
12,Boise State Broncos,215,Utah State Aggies,220,,,2023-11-19T00:00:00,False,Mountain West,Mountain West,Boise State Broncos vs Utah State Aggies
12,Nevada Wolf Pack,216,Colorado State Rams,217,,,2023-11-18T20:00:00,False,Mountain West,Mountain West,Nevada Wolf Pack vs Colorado State Rams
13,UConn Huskies,3,UMass Minutemen,55,,,,False,FBS Independents,FBS Independents,UConn Huskies vs UMass Minutemen
13,Penn State Nittany Lions,101,Michigan State Spartans,97,,,2023-11-26T00:30:00,False,Big Ten - East,Big Ten - East,Penn State Nittany Lions vs Michigan State Spartans
13,Ohio State Buckeyes,98,Michigan Wolverines,95,-2.9,,2023-11-26T17:00:00,False,Big Ten - East,Big Ten - East,Ohio State Buckeyes vs Michigan Wolverines
13,Wisconsin Badgers,96,Minnesota Golden Gophers,104,,,,False,Big Ten - West,Big Ten - West,Wisconsin Badgers vs Minnesota Golden Gophers
13,Iowa Hawkeyes,91,Nebraska Cornhuskers,99,,,2023-11-25T17:00:00,False,Big Ten - West,Big Ten - West,Iowa Hawkeyes vs Nebraska Cornhuskers
13,Maryland Terrapins,92,Rutgers Scarlet Knights,103,,,,False,Big Ten - East,Big Ten - East,Maryland Terrapins vs Rutgers Scarlet Knights
13,Jacksonville State Gamecocks,238,New Mexico State Aggies,344,,,2023-11-26T21:00:00,False,Conference USA,Conference USA,Jacksonville State Gamecocks vs New Mexico State Aggies
13,Alabama Crimson Tide,275,Auburn Tigers,279,,,,False,SEC - West,SEC - West,Alabama Crimson Tide vs Auburn Tigers
13,Western Kentucky Hilltoppers,144,Florida International Panthers,140,,,2023-11-26T20:00:00,False,Conference USA,Conference USA,Western Kentucky Hilltoppers vs Florida International Panthers
13,Indiana Hoosiers,93,Purdue Boilermakers,94,,,,False,Big Ten - East,Big Ten - West,Indiana Hoosiers vs Purdue Boilermakers
13,Middle Tennessee Blue Raiders,135,Sam Houston Bearkats,295,,,2023-11-26T17:00:00,False,Conference USA,Conference USA,Middle Tennessee Blue Raiders vs Sam Houston Bearkats
13,Clemson Tigers,27,South Carolina Gamecocks,267,,,,False,Atlantic Coast,SEC - East,Clemson Tigers vs South Carolina Gamecocks
13,Vanderbilt Commodores,273,Tennessee Volunteers,277,,,,False,SEC - East,SEC - East,Vanderbilt Commodores vs Tennessee Volunteers
13,Liberty Flames,84,UTEP Miners,139,,,2023-11-26T20:30:00,False,Conference USA,Conference USA,Liberty Flames vs UTEP Miners
13,Ole Miss Rebels,274,Mississippi State Bulldogs,278,3.3,,2023-11-25T00:30:00,False,SEC - West,SEC - West,Ole Miss Rebels vs Mississippi State Bulldogs
13,Northwestern Wildcats,100,Illinois Fighting Illini,102,,,,False,Big Ten - West,Big Ten - West,Northwestern Wildcats vs Illinois Fighting Illini
13,Florida State Seminoles,29,Florida Gators,271,,,,False,Atlantic Coast,SEC - East,Florida State Seminoles vs Florida Gators
13,Georgia Bulldogs,272,Georgia Tech Yellow Jackets,32,,,,False,SEC - East,Atlantic Coast,Georgia Bulldogs vs Georgia Tech Yellow Jackets
13,Missouri Tigers,280,Arkansas Razorbacks,276,,,2023-11-25T21:00:00,False,SEC - East,SEC - West,Missouri Tigers vs Arkansas Razorbacks
13,Kentucky Wildcats,268,Louisville Cardinals,24,,,,False,SEC - East,Atlantic Coast,Kentucky Wildcats vs Louisville Cardinals
13,Texas A&M Aggies,270,LSU Tigers,269,,,,False,SEC - West,SEC - West,Texas A&M Aggies vs LSU Tigers
13,Notre Dame Fighting Irish,25,Stanford Cardinal,254,,,,False,FBS Independents,Pac-12,Notre Dame Fighting Irish vs Stanford Cardinal
13,Oregon State Beavers,252,Oregon Ducks,245,-8.7,,2023-11-26T01:30:00,False,Pac-12,Pac-12,Oregon State Beavers vs Oregon Ducks
13,Colorado Buffaloes,250,Utah Utes,248,,,,False,Pac-12,Pac-12,Colorado Buffaloes vs Utah Utes
13,California Golden Bears,251,UCLA Bruins,253,,,,False,Pac-12,Pac-12,California Golden Bears vs UCLA Bruins
13,Washington State Cougars,256,Washington Huskies,249,,,,False,Pac-12,Pac-12,Washington State Cougars vs Washington Huskies
13,Arizona Wildcats,247,Arizona State Sun Devils,255,,,,False,Pac-12,Pac-12,Arizona Wildcats vs Arizona State Sun Devils
13,Miami Hurricanes,23,Boston College Eagles,35,,,2023-11-25T17:00:00,False,Atlantic Coast,Atlantic Coast,Miami Hurricanes vs Boston College Eagles
13,Pittsburgh Panthers,28,Duke Blue Devils,26,,,,False,Atlantic Coast,Atlantic Coast,Pittsburgh Panthers vs Duke Blue Devils
13,North Carolina Tar Heels,21,NC State Wolfpack,33,,,,False,Atlantic Coast,Atlantic Coast,North Carolina Tar Heels vs NC State Wolfpack
13,Wake Forest Demon Deacons,34,Syracuse Orange,30,,,,False,Atlantic Coast,Atlantic Coast,Wake Forest Demon Deacons vs Syracuse Orange
13,Virginia Tech Hokies,31,Virginia Cavaliers,22,,,,False,Atlantic Coast,Atlantic Coast,Virginia Tech Hokies vs Virginia Cavaliers
13,BYU Cougars,336,Oklahoma State Cowboys,113,,,,False,Big 12,Big 12,BYU Cougars vs Oklahoma State Cowboys
13,TCU Horned Frogs,114,Oklahoma Sooners,105,,,2023-11-25T17:00:00,False,Big 12,Big 12,TCU Horned Frogs vs Oklahoma Sooners
13,Houston Cougars,6,UCF Knights,8,,,,False,Big 12,Big 12,Houston Cougars vs UCF Knights
13,Kansas Jayhawks,106,Cincinnati Bearcats,4,,,,False,Big 12,Big 12,Kansas Jayhawks vs Cincinnati Bearcats
13,Iowa State Cyclones,110,Kansas State Wildcats,112,,,,False,Big 12,Big 12,Iowa State Cyclones vs Kansas State Wildcats
13,West Virginia Mountaineers,107,Baylor Bears,108,,,,False,Big 12,Big 12,West Virginia Mountaineers vs Baylor Bears
13,Texas Tech Red Raiders,111,Texas Longhorns,109,,,2023-11-26T00:30:00,False,Big 12,Big 12,Texas Tech Red Raiders vs Texas Longhorns
13,Tulsa Golden Hurricane,5,East Carolina Pirates,9,,,,False,American Athletic,American Athletic,Tulsa Golden Hurricane vs East Carolina Pirates
13,Memphis Tigers,7,Temple Owls,2,,,,False,American Athletic,American Athletic,Memphis Tigers vs Temple Owls
13,Florida Atlantic Owls,145,Rice Owls,146,,,,False,American Athletic,American Athletic,Florida Atlantic Owls vs Rice Owls
13,UAB Blazers,134,North Texas Mean Green,141,,,,False,American Athletic,American Athletic,UAB Blazers vs North Texas Mean Green
13,Navy Midshipmen,258,SMU Mustangs,1,,,,False,American Athletic,American Athletic,Navy Midshipmen vs SMU Mustangs
13,UTSA Roadrunners,147,Tulane Green Wave,10,,,,False,American Athletic,American Athletic,UTSA Roadrunners vs Tulane Green Wave
13,Charlotte 49ers,142,South Florida Bulls,11,,,,False,American Athletic,American Athletic,Charlotte 49ers vs South Florida Bulls
13,Georgia Southern Eagles,329,Appalachian State Mountaineers,331,,,,False,Sun Belt - East,Sun Belt - East,Georgia Southern Eagles vs Appalachian State Mountaineers
13,Troy Trojans,333,Southern Miss Golden Eagles,143,,,,False,Sun Belt - West,Sun Belt - West,Troy Trojans vs Southern Miss Golden Eagles
13,Arkansas State Red Wolves,327,Marshall Thundering Herd,136,,,,False,Sun Belt - West,Sun Belt - East,Arkansas State Red Wolves vs Marshall Thundering Herd
13,Georgia State Panthers,328,Old Dominion Monarchs,138,,,,False,Sun Belt - East,Sun Belt - East,Georgia State Panthers vs Old Dominion Monarchs
13,UL Monroe Warhawks,326,Louisiana Ragin Cajuns,324,,,,False,Sun Belt - West,Sun Belt - West,UL Monroe Warhawks vs Louisiana Ragin Cajuns
13,James Madison Dukes,126,Coastal Carolina Chanticleers,81,,,,False,Sun Belt - East,Sun Belt - East,James Madison Dukes vs Coastal Carolina Chanticleers
13,South Alabama Jaguars,330,Texas State Bobcats,332,,,,False,Sun Belt - West,Sun Belt - West,South Alabama Jaguars vs Texas State Bobcats
13,Ohio Bobcats,180,Akron Zips,177,,,2023-11-25T17:00:00,False,Mid-American - East,Mid-American - East,Ohio Bobcats vs Akron Zips
13,Miami (OH) RedHawks,182,Ball State Cardinals,184,,,,False,Mid-American - East,Mid-American - West,Miami (OH) RedHawks vs Ball State Cardinals
13,Eastern Michigan Eagles,187,Buffalo Bulls,179,,,,False,Mid-American - West,Mid-American - East,Eastern Michigan Eagles vs Buffalo Bulls
13,Toledo Rockets,183,Central Michigan Chippewas,185,,,2023-11-25T17:00:00,False,Mid-American - West,Mid-American - West,Toledo Rockets vs Central Michigan Chippewas
13,Northern Illinois Huskies,186,Kent State Golden Flashes,178,,,,False,Mid-American - West,Mid-American - East,Northern Illinois Huskies vs Kent State Golden Flashes
13,Bowling Green Falcons,181,Western Michigan Broncos,188,,,,False,Mid-American - East,Mid-American - West,Bowling Green Falcons vs Western Michigan Broncos
13,Utah State Aggies,220,New Mexico Lobos,214,,,2023-11-25T20:30:00,False,Mountain West,Mountain West,Utah State Aggies vs New Mexico Lobos
13,Fresno State Bulldogs,213,San Diego State Aztecs,212,,,,False,Mountain West,Mountain West,Fresno State Bulldogs vs San Diego State Aztecs
13,San Jose State Spartans,222,UNLV Rebels,218,,,2023-11-26T20:00:00,False,Mountain West,Mountain West,San Jose State Spartans vs UNLV Rebels
13,Wyoming Cowboys,219,Nevada Wolf Pack,216,,,2023-11-27T02:00:00,False,Mountain West,Mountain West,Wyoming Cowboys vs Nevada Wolf Pack
13,Colorado State Rams,217,Hawaii Rainbow Warriors,115,,,,False,Mountain West,Mountain West,Colorado State Rams vs Hawaii Rainbow Warriors
13,Air Force Falcons,221,Boise State Broncos,215,,,2023-11-25T21:00:00,False,Mountain West,Mountain West,Air Force Falcons vs Boise State Broncos
