Week,AwayTeamName,AwayTeamID,HomeTeamName,HomeTeamID,PointSpread,OverUnder,DateTimeUTC,NeutralVenue,Conference_away,Conference_home,TeamsConcatenated,ConferenceConcatenated
1,Towson Tigers,127,Maryland Terrapins,92,-26.1,37.8,2023-08-30T19:30:00,FALSE,,Big Ten - East,Towson Tigers vs Maryland Terrapins,Unknown
1,Central Michigan Chippewas,185,Michigan State Spartans,97,-9.6,31,2023-08-29T23:00:00,FALSE,Mid-American - West,Big Ten - East,Central Michigan Chippewas vs Michigan State Spartans,Mid-American - West vs Big Ten - East
1,East Carolina Pirates,9,Michigan Wolverines,95,-25.1,36.8,2023-08-30T16:00:00,FALSE,American Athletic,Big Ten - East,East Carolina Pirates vs Michigan Wolverines,American Athletic vs Big Ten - East
1,Nebraska Cornhuskers,99,Minnesota Golden Gophers,104,-5.2,29.6,2023-08-29T00:00:00,FALSE,Big Ten - West,Big Ten - West,Nebraska Cornhuskers vs Minnesota Golden Gophers,Big Ten - West vs Big Ten - West
1,South Dakota Coyotes,321,Missouri Tigers,280,-18.6,30.6,2023-08-29T00:00:00,FALSE,,SEC - East,South Dakota Coyotes vs Missouri Tigers,Unknown
1,Mercer Bears,284,Ole Miss Rebels,274,-26.1,42,2023-08-30T18:00:00,FALSE,,SEC - West,Mercer Bears vs Ole Miss Rebels,Unknown
1,South Carolina Gamecocks,267,North Carolina Tar Heels,21,-1.7,43.7,2023-08-30T23:30:00,TRUE,SEC - East,Atlantic Coast,South Carolina Gamecocks vs North Carolina Tar Heels,SEC - East vs Atlantic Coast
1,Northwestern Wildcats,100,Rutgers Scarlet Knights,103,-3.8,26.5,2023-08-31T16:00:00,FALSE,Big Ten - West,Big Ten - East,Northwestern Wildcats vs Rutgers Scarlet Knights,Big Ten - West vs Big Ten - East
1,Western Illinois Leathernecks,322,New Mexico State Aggies,344,-13.8,36.5,2023-08-31T01:00:00,FALSE,,Conference USA,Western Illinois Leathernecks vs New Mexico State Aggies,Unknown
1,UMass Minutemen,55,Auburn Tigers,279,-24.4,35.4,2023-08-30T19:30:00,FALSE,FBS Independents,SEC - West,UMass Minutemen vs Auburn Tigers,FBS Independents vs SEC - West
1,West Virginia Mountaineers,107,Penn State Nittany Lions,101,-14.4,33.7,2023-08-30T23:30:00,FALSE,Big 12,Big Ten - East,West Virginia Mountaineers vs Penn State Nittany Lions,Big 12 vs Big Ten - East
1,Maine Black Bears,17,Florida International Panthers,140,-11.4,32,2023-08-30T22:30:00,FALSE,,Conference USA,Maine Black Bears vs Florida International Panthers,Unknown
1,Utah State Aggies,220,Iowa Hawkeyes,91,-16.2,29.9,2023-08-30T16:00:00,FALSE,Mountain West,Big Ten - West,Utah State Aggies vs Iowa Hawkeyes,Mountain West vs Big Ten - West
1,Bowling Green Falcons,181,Liberty Flames,84,-5.5,33.7,2023-08-30T16:00:00,FALSE,Mid-American - East,Conference USA,Bowling Green Falcons vs Liberty Flames,Mid-American - East vs Conference USA
1,Florida International Panthers,140,Louisiana Tech Bulldogs,137,-8.3,39.6,2023-08-24T01:00:00,FALSE,Conference USA,Conference USA,Florida International Panthers vs Louisiana Tech Bulldogs,Conference USA vs Conference USA
1,Hawaii Rainbow Warriors,115,Vanderbilt Commodores,273,-12,38.2,2023-08-24T01:10:00,FALSE,Mountain West,SEC - East,Hawaii Rainbow Warriors vs Vanderbilt Commodores,Mountain West vs SEC - East
1,Alabama A&M Bulldogs,309,Vanderbilt Commodores,273,-24.4,37.5,2023-08-30T23:00:00,FALSE,,SEC - East,Alabama A&M Bulldogs vs Vanderbilt Commodores,Unknown
1,Army Black Knights,263,UL Monroe Warhawks,326,4.5,32.3,2023-08-30T23:00:00,FALSE,FBS Independents,Sun Belt - West,Army Black Knights vs UL Monroe Warhawks,FBS Independents vs Sun Belt - West
1,New Mexico Lobos,214,Texas A&M Aggies,270,-26.5,33.7,2023-08-30T23:00:00,FALSE,Mountain West,SEC - West,New Mexico Lobos vs Texas A&M Aggies,Mountain West vs SEC - West
1,Fresno State Bulldogs,213,Purdue Boilermakers,94,-3.1,32.3,2023-08-30T16:00:00,FALSE,Mountain West,Big Ten - West,Fresno State Bulldogs vs Purdue Boilermakers,Mountain West vs Big Ten - West
1,Sam Houston Bearkats,295,BYU Cougars,336,-12.4,32,2023-08-31T02:15:00,FALSE,Conference USA,Big 12,Sam Houston Bearkats vs BYU Cougars,Conference USA vs Big 12
1,Florida Gators,271,Utah Utes,248,-3.8,30.6,2023-08-29T00:00:00,FALSE,SEC - East,Pac-12,Florida Gators vs Utah Utes,SEC - East vs Pac-12
1,Louisiana Tech Bulldogs,137,SMU Mustangs,1,-14.4,45.4,2023-08-30T16:00:00,FALSE,Conference USA,American Athletic,Louisiana Tech Bulldogs vs SMU Mustangs,Conference USA vs American Athletic
1,Tennessee Volunteers,277,Virginia Cavaliers,22,18.9,38.2,2023-08-30T16:00:00,TRUE,SEC - East,Atlantic Coast,Tennessee Volunteers vs Virginia Cavaliers,SEC - East vs Atlantic Coast
1,Incarnate Word Cardinals,294,UTEP Miners,139,-5.2,39.6,2023-08-31T01:00:00,FALSE,,Conference USA,Incarnate Word Cardinals vs UTEP Miners,Unknown
1,Buffalo Bulls,179,Wisconsin Badgers,96,-20,35.8,2023-08-30T19:30:00,FALSE,Mid-American - East,Big Ten - West,Buffalo Bulls vs Wisconsin Badgers,Mid-American - East vs Big Ten - West
1,Middle Tennessee Blue Raiders,135,Alabama Crimson Tide,275,-26.8,35.8,2023-08-30T23:30:00,FALSE,Conference USA,SEC - West,Middle Tennessee Blue Raiders vs Alabama Crimson Tide,Conference USA vs SEC - West
1,SE Louisiana Lions,300,Mississippi State Bulldogs,278,-22.7,42.3,2023-08-30T20:00:00,FALSE,,SEC - West,SE Louisiana Lions vs Mississippi State Bulldogs,Unknown
1,Toledo Rockets,183,Illinois Fighting Illini,102,-5.5,31.3,2023-08-30T23:30:00,FALSE,Mid-American - West,Big Ten - West,Toledo Rockets vs Illinois Fighting Illini,Mid-American - West vs Big Ten - West
1,NC State Wolfpack,33,UConn Huskies,3,6.9,32.7,2023-08-28T23:30:00,FALSE,Atlantic Coast,FBS Independents,NC State Wolfpack vs UConn Huskies,Atlantic Coast vs FBS Independents
1,LSU Tigers,269,Florida State Seminoles,29,0.9,38.9,2023-08-31T23:30:00,TRUE,SEC - West,Atlantic Coast,LSU Tigers vs Florida State Seminoles,SEC - West vs Atlantic Coast
1,UTEP Miners,139,Jacksonville State Gamecocks,238,0.7,37.5,2023-08-23T21:30:00,FALSE,Conference USA,Conference USA,UTEP Miners vs Jacksonville State Gamecocks,Conference USA vs Conference USA
1,UT Martin Skyhawks,241,Georgia Bulldogs,272,-35.4,38.9,2023-08-30T22:00:00,FALSE,,SEC - East,UT Martin Skyhawks vs Georgia Bulldogs,Unknown
1,Western Carolina Catamounts,287,Arkansas Razorbacks,276,-25.8,41.6,2023-08-30T17:00:00,FALSE,,SEC - West,Western Carolina Catamounts vs Arkansas Razorbacks,Unknown
1,Ohio State Buckeyes,98,Indiana Hoosiers,93,21,40.6,2023-08-30T19:30:00,FALSE,Big Ten - East,Big Ten - East,Ohio State Buckeyes vs Indiana Hoosiers,Big Ten - East vs Big Ten - East
1,Ball State Cardinals,184,Kentucky Wildcats,268,-17.5,33.4,2023-08-30T16:00:00,FALSE,Mid-American - West,SEC - East,Ball State Cardinals vs Kentucky Wildcats,Mid-American - West vs SEC - East
1,South Florida Bulls,11,Western Kentucky Hilltoppers,144,-8.3,48.5,2023-08-30T19:30:00,FALSE,American Athletic,Conference USA,South Florida Bulls vs Western Kentucky Hilltoppers,American Athletic vs Conference USA
1,Northern Arizona Lumberjacks,79,Arizona Wildcats,247,-19.6,41.6,2023-08-31T02:00:00,FALSE,,Pac-12,Northern Arizona Lumberjacks vs Arizona Wildcats,Unknown
1,Oregon State Beavers,252,San Jose State Spartans,222,6.6,38.9,2023-08-31T19:30:00,FALSE,Pac-12,Mountain West,Oregon State Beavers vs San Jose State Spartans,Pac-12 vs Mountain West
1,Portland State Vikings,76,Oregon Ducks,245,-33.7,45.4,2023-08-30T19:00:00,FALSE,,Pac-12,Portland State Vikings vs Oregon Ducks,Unknown
1,California Golden Bears,251,North Texas Mean Green,141,2.1,36.5,2023-08-30T20:00:00,FALSE,Pac-12,American Athletic,California Golden Bears vs North Texas Mean Green,Pac-12 vs American Athletic
1,Coastal Carolina Chanticleers,81,UCLA Bruins,253,-10.7,45.8,2023-08-31T02:30:00,FALSE,Sun Belt - East,Pac-12,Coastal Carolina Chanticleers vs UCLA Bruins,Sun Belt - East vs Pac-12
1,Colorado Buffaloes,250,TCU Horned Frogs,114,-14.4,43.3,2023-08-30T16:00:00,FALSE,Pac-12,Big 12,Colorado Buffaloes vs TCU Horned Frogs,Pac-12 vs Big 12
1,Boise State Broncos,215,Washington Huskies,249,-9.6,40.2,2023-08-30T19:30:00,FALSE,Mountain West,Pac-12,Boise State Broncos vs Washington Huskies,Mountain West vs Pac-12
1,San Jose State Spartans,222,USC Trojans,246,-21.3,45.8,2023-08-24T00:00:00,FALSE,Mountain West,Pac-12,San Jose State Spartans vs USC Trojans,Mountain West vs Pac-12
1,Nevada Wolf Pack,216,USC Trojans,246,-26.1,43,2023-08-30T22:30:00,FALSE,Mountain West,Pac-12,Nevada Wolf Pack vs USC Trojans,Mountain West vs Pac-12
1,Washington State Cougars,256,Colorado State Rams,217,4.5,37.2,2023-08-30T23:00:00,FALSE,Pac-12,Mountain West,Washington State Cougars vs Colorado State Rams,Pac-12 vs Mountain West
1,Stanford Cardinal,254,Hawaii Rainbow Warriors,115,0.9,37.5,2023-08-30T03:00:00,FALSE,Pac-12,Mountain West,Stanford Cardinal vs Hawaii Rainbow Warriors,Pac-12 vs Mountain West
1,Southern Utah Thunderbirds,78,Arizona State Sun Devils,255,-24.1,42,2023-08-29T02:00:00,FALSE,,Pac-12,Southern Utah Thunderbirds vs Arizona State Sun Devils,Unknown
1,UMass Minutemen,55,New Mexico State Aggies,344,-4.8,31,2023-08-23T23:00:00,FALSE,FBS Independents,Conference USA,UMass Minutemen vs New Mexico State Aggies,FBS Independents vs Conference USA
1,Navy Midshipmen,258,Notre Dame Fighting Irish,25,-14.4,34.1,2023-08-23T18:30:00,TRUE,American Athletic,FBS Independents,Navy Midshipmen vs Notre Dame Fighting Irish,American Athletic vs FBS Independents
1,Tennessee State Tigers,235,Notre Dame Fighting Irish,25,-32,37.5,2023-08-30T19:30:00,FALSE,,FBS Independents,Tennessee State Tigers vs Notre Dame Fighting Irish,Unknown
1,Northern Illinois Huskies,186,Boston College Eagles,35,-6.2,34.7,2023-08-30T16:00:00,FALSE,Mid-American - West,Atlantic Coast,Northern Illinois Huskies vs Boston College Eagles,Mid-American - West vs Atlantic Coast
1,Clemson Tigers,27,Duke Blue Devils,26,5.7,37.5,2023-09-02T00:00:00,FALSE,Atlantic Coast,Atlantic Coast,Clemson Tigers vs Duke Blue Devils,Atlantic Coast vs Atlantic Coast
1,Elon Phoenix,130,Wake Forest Demon Deacons,34,-22.7,37.2,2023-08-28T23:00:00,FALSE,,Atlantic Coast,Elon Phoenix vs Wake Forest Demon Deacons,Unknown
1,Colgate Raiders,261,Syracuse Orange,30,-27.2,34.4,2023-08-30T20:00:00,FALSE,,Atlantic Coast,Colgate Raiders vs Syracuse Orange,Unknown
1,Wofford Terriers,285,Pittsburgh Panthers,28,-25.1,33.7,2023-08-30T19:30:00,FALSE,,Atlantic Coast,Wofford Terriers vs Pittsburgh Panthers,Unknown
1,Miami (OH) RedHawks,182,Miami Hurricanes,23,-11.4,31,2023-08-29T23:00:00,FALSE,Mid-American - East,Atlantic Coast,Miami (OH) RedHawks vs Miami Hurricanes,Mid-American - East vs Atlantic Coast
1,Old Dominion Monarchs,138,Virginia Tech Hokies,31,-11.4,33,2023-08-31T00:00:00,FALSE,Sun Belt - East,Atlantic Coast,Old Dominion Monarchs vs Virginia Tech Hokies,Sun Belt - East vs Atlantic Coast
1,Louisville Cardinals,24,Georgia Tech Yellow Jackets,32,3.3,34.1,2023-08-29T23:30:00,TRUE,Atlantic Coast,Atlantic Coast,Louisville Cardinals vs Georgia Tech Yellow Jackets,Atlantic Coast vs Atlantic Coast
1,Central Arkansas Bears,298,Oklahoma State Cowboys,113,-18.6,40.9,2023-08-30T23:00:00,FALSE,,Big 12,Central Arkansas Bears vs Oklahoma State Cowboys,Unknown
1,Arkansas State Red Wolves,327,Oklahoma Sooners,105,-25.1,39.6,2023-08-30T16:00:00,FALSE,Sun Belt - West,Big 12,Arkansas State Red Wolves vs Oklahoma Sooners,Sun Belt - West vs Big 12
1,Kent State Golden Flashes,178,UCF Knights,8,-24.1,37.2,2023-08-28T23:00:00,FALSE,Mid-American - East,Big 12,Kent State Golden Flashes vs UCF Knights,Mid-American - East vs Big 12
1,Eastern Kentucky Colonels,237,Cincinnati Bearcats,4,-15.5,39.9,2023-08-30T19:30:00,FALSE,,Big 12,Eastern Kentucky Colonels vs Cincinnati Bearcats,Unknown
1,Missouri State Bears,208,Kansas Jayhawks,106,-22.4,42,2023-08-30T00:00:00,FALSE,,Big 12,Missouri State Bears vs Kansas Jayhawks,Unknown
1,Southeast Missouri State Redhawks,243,Kansas State Wildcats,112,-19.6,38.5,2023-08-30T23:00:00,FALSE,,Big 12,Southeast Missouri State Redhawks vs Kansas State Wildcats,Unknown
1,Texas State Bobcats,332,Baylor Bears,108,-18.9,40.6,2023-08-30T23:00:00,FALSE,Sun Belt - West,Big 12,Texas State Bobcats vs Baylor Bears,Sun Belt - West vs Big 12
1,UTSA Roadrunners,147,Houston Cougars,6,0.9,40.9,2023-08-30T23:00:00,FALSE,American Athletic,Big 12,UTSA Roadrunners vs Houston Cougars,American Athletic vs Big 12
1,Rice Owls,146,Texas Longhorns,109,-24.1,40.6,2023-08-30T19:30:00,FALSE,American Athletic,Big 12,Rice Owls vs Texas Longhorns,American Athletic vs Big 12
1,Texas Tech Red Raiders,111,Wyoming Cowboys,219,6.6,35.1,2023-08-31T00:50:00,FALSE,Big 12,Mountain West,Texas Tech Red Raiders vs Wyoming Cowboys,Big 12 vs Mountain West
1,Northern Iowa Panthers,206,Iowa State Cyclones,110,-4.8,27.9,2023-08-30T18:00:00,FALSE,,Big 12,Northern Iowa Panthers vs Iowa State Cyclones,Unknown
1,Arkansas-Pine Bluff Golden Lions,310,Tulsa Golden Hurricane,5,-28.2,36.1,2023-08-29T00:00:00,FALSE,,American Athletic,Arkansas-Pine Bluff Golden Lions vs Tulsa Golden Hurricane,Unknown
1,Akron Zips,177,Temple Owls,2,-6.5,37.8,2023-08-30T18:00:00,FALSE,Mid-American - East,American Athletic,Akron Zips vs Temple Owls,Mid-American - East vs American Athletic
1,Monmouth Hawks,166,Florida Atlantic Owls,145,-16.9,39.2,2023-08-30T22:00:00,FALSE,,American Athletic,Monmouth Hawks vs Florida Atlantic Owls,Unknown
1,Bethune-Cookman Wildcats,192,Memphis Tigers,7,-33,40.9,2023-08-30T23:00:00,FALSE,,American Athletic,Bethune-Cookman Wildcats vs Memphis Tigers,Unknown
1,South Carolina State Bulldogs,190,Charlotte 49ers,142,-17.5,30.6,2023-08-30T22:00:00,FALSE,,American Athletic,South Carolina State Bulldogs vs Charlotte 49ers,Unknown
1,South Alabama Jaguars,330,Tulane Green Wave,10,-4.1,35.1,2023-08-31T00:00:00,FALSE,Sun Belt - West,American Athletic,South Alabama Jaguars vs Tulane Green Wave,Sun Belt - West vs American Athletic
1,North Carolina A&T Aggies,196,UAB Blazers,134,-16.5,32,2023-08-29T00:00:00,FALSE,,American Athletic,North Carolina A&T Aggies vs UAB Blazers,Unknown
1,Gardner-Webb Bulldogs,83,Appalachian State Mountaineers,331,-15.1,35.4,2023-08-30T19:30:00,FALSE,,Sun Belt - East,Gardner-Webb Bulldogs vs Appalachian State Mountaineers,Unknown
1,Rhode Island Rams,50,Georgia State Panthers,328,-13.1,42.7,2023-08-28T23:00:00,FALSE,,Sun Belt - East,Rhode Island Rams vs Georgia State Panthers,Unknown
1,Bucknell Bison,257,James Madison Dukes,126,-32.3,36.8,2023-08-30T22:00:00,FALSE,,Sun Belt - East,Bucknell Bison vs James Madison Dukes,Unknown
1,Alcorn State Braves,307,Southern Miss Golden Eagles,143,-16.5,32.3,2023-08-30T23:00:00,FALSE,,Sun Belt - West,Alcorn State Braves vs Southern Miss Golden Eagles,Unknown
1,Stephen F. Austin Lumberjacks,291,Troy Trojans,333,-17.2,33.4,2023-08-30T23:00:00,FALSE,,Sun Belt - West,Stephen F. Austin Lumberjacks vs Troy Trojans,Unknown
1,Albany Great Danes,13,Marshall Thundering Herd,136,-15.5,32.3,2023-08-30T22:00:00,FALSE,,Sun Belt - East,Albany Great Danes vs Marshall Thundering Herd,Unknown
1,The Citadel Bulldogs,288,Georgia Southern Eagles,329,-23.4,37.2,2023-08-30T22:00:00,FALSE,,Sun Belt - East,The Citadel Bulldogs vs Georgia Southern Eagles,Unknown
1,Northwestern State Demons,301,Louisiana Ragin Cajuns,324,-24.1,37.5,2023-08-31T00:30:00,FALSE,,Sun Belt - West,Northwestern State Demons vs Louisiana Ragin Cajuns,Unknown
1,Long Island University Sharks,229,Ohio Bobcats,180,-24.8,40.6,2023-08-30T16:00:00,FALSE,,Mid-American - East,Long Island University Sharks vs Ohio Bobcats,Unknown
1,Ohio Bobcats,180,San Diego State Aztecs,212,-1.7,34.1,2023-08-23T23:00:00,FALSE,Mid-American - East,Mountain West,Ohio Bobcats vs San Diego State Aztecs,Mid-American - East vs Mountain West
1,Howard Bison,195,Eastern Michigan Eagles,187,-14.1,38.2,2023-08-29T22:30:00,FALSE,,Mid-American - West,Howard Bison vs Eastern Michigan Eagles,Unknown
1,St. Francis (PA) Red Flash,225,Western Michigan Broncos,188,-9.3,39.9,2023-08-28T23:00:00,FALSE,,Mid-American - West,St. Francis (PA) Red Flash vs Western Michigan Broncos,Unknown
1,Robert Morris Colonials,230,Air Force Falcons,221,-31.6,37.8,2023-08-30T17:00:00,FALSE,,Mountain West,Robert Morris Colonials vs Air Force Falcons,Unknown
1,Idaho State Bengals,72,San Diego State Aztecs,212,-23.7,34.1,2023-08-31T02:30:00,FALSE,,Mountain West,Idaho State Bengals vs San Diego State Aztecs,Unknown
1,Bryant Bulldogs,231,UNLV Rebels,218,-11.7,45.4,2023-08-30T20:00:00,FALSE,,Mountain West,Bryant Bulldogs vs UNLV Rebels,Unknown
1,East Tennessee State Buccaneers,282,Jacksonville State Gamecocks,238,-13.1,37.5,2023-08-30T18:00:00,FALSE,,Conference USA,East Tennessee State Buccaneers vs Jacksonville State Gamecocks,Unknown
2,Charlotte 49ers,142,Maryland Terrapins,92,-36.1,75.8,2023-09-12T23:30:00,FALSE,American Athletic,Big Ten - East,Charlotte 49ers vs Maryland Terrapins,American Athletic vs Big Ten - East
2,Richmond Spiders,52,Michigan State Spartans,97,,,2023-09-12T19:30:00,FALSE,,Big Ten - East,Richmond Spiders vs Michigan State Spartans,Unknown
2,UNLV Rebels,218,Michigan Wolverines,95,-53,84.6,2023-09-12T19:30:00,FALSE,Mountain West,Big Ten - East,UNLV Rebels vs Michigan Wolverines,Mountain West vs Big Ten - East
2,Eastern Michigan Eagles,187,Minnesota Golden Gophers,104,-30.9,70.7,2023-09-12T23:30:00,FALSE,Mid-American - West,Big Ten - West,Eastern Michigan Eagles vs Minnesota Golden Gophers,Mid-American - West vs Big Ten - West
2,Middle Tennessee Blue Raiders,135,Missouri Tigers,280,-30.2,69.9,2023-09-12T23:00:00,FALSE,Conference USA,SEC - East,Middle Tennessee Blue Raiders vs Missouri Tigers,Conference USA vs SEC - East
2,Vanderbilt Commodores,273,Wake Forest Demon Deacons,34,-15.5,84.6,2023-09-12T15:00:00,FALSE,SEC - East,Atlantic Coast,Vanderbilt Commodores vs Wake Forest Demon Deacons,SEC - East vs Atlantic Coast
2,Temple Owls,2,Rutgers Scarlet Knights,103,,,2023-09-12T23:30:00,FALSE,American Athletic,Big Ten - East,Temple Owls vs Rutgers Scarlet Knights,American Athletic vs Big Ten - East
2,Youngstown State Penguins,155,Ohio State Buckeyes,98,,,2023-09-12T16:00:00,FALSE,,Big Ten - East,Youngstown State Penguins vs Ohio State Buckeyes,Unknown
2,Delaware Blue Hens,133,Penn State Nittany Lions,101,,,2023-09-12T16:00:00,FALSE,,Big Ten - East,Delaware Blue Hens vs Penn State Nittany Lions,Unknown
2,North Texas Mean Green,141,Florida International Panthers,140,18.4,76.5,2023-09-12T22:30:00,FALSE,American Athletic,Conference USA,North Texas Mean Green vs Florida International Panthers,American Athletic vs Conference USA
2,UConn Huskies,3,Georgia State Panthers,328,-4.4,80.2,2023-09-12T23:00:00,FALSE,FBS Independents,Sun Belt - East,UConn Huskies vs Georgia State Panthers,FBS Independents vs Sun Belt - East
2,Illinois Fighting Illini,102,Kansas Jayhawks,106,-4.4,83.2,2023-09-11T23:30:00,FALSE,Big Ten - West,Big 12,Illinois Fighting Illini vs Kansas Jayhawks,Big Ten - West vs Big 12
2,New Mexico State Aggies,344,Liberty Flames,84,-15.5,78.8,2023-09-12T22:00:00,FALSE,Conference USA,Conference USA,New Mexico State Aggies vs Liberty Flames,Conference USA vs Conference USA
2,Northwestern State Demons,301,Louisiana Tech Bulldogs,137,,,2023-09-12T23:00:00,FALSE,,Conference USA,Northwestern State Demons vs Louisiana Tech Bulldogs,Unknown
2,Texas A&M Aggies,270,Miami Hurricanes,23,9.8,75.8,2023-09-12T19:30:00,FALSE,SEC - West,Atlantic Coast,Texas A&M Aggies vs Miami Hurricanes,SEC - West vs Atlantic Coast
2,Auburn Tigers,279,California Golden Bears,251,14.1,81,2023-09-13T02:30:00,FALSE,SEC - West,Pac-12,Auburn Tigers vs California Golden Bears,SEC - West vs Pac-12
2,Air Force Falcons,221,Sam Houston Bearkats,295,20.6,55.2,2023-09-13T00:00:00,TRUE,Mountain West,Conference USA,Air Force Falcons vs Sam Houston Bearkats,Mountain West vs Conference USA
2,Furman Paladins,283,South Carolina Gamecocks,267,,,2023-09-12T23:30:00,FALSE,,SEC - East,Furman Paladins vs South Carolina Gamecocks,Unknown
2,Purdue Boilermakers,94,Virginia Tech Hokies,31,-4.4,73.6,2023-09-12T16:00:00,FALSE,Big Ten - West,Atlantic Coast,Purdue Boilermakers vs Virginia Tech Hokies,Big Ten - West vs Atlantic Coast
2,Austin Peay Governors,242,Tennessee Volunteers,277,,,2023-09-12T21:00:00,FALSE,,SEC - East,Austin Peay Governors vs Tennessee Volunteers,Unknown
2,Wisconsin Badgers,96,Washington State Cougars,256,14.1,86.8,2023-09-12T23:30:00,FALSE,Big Ten - West,Pac-12,Wisconsin Badgers vs Washington State Cougars,Big Ten - West vs Pac-12
2,Ole Miss Rebels,274,Tulane Green Wave,10,11,95.7,2023-09-12T19:30:00,FALSE,SEC - West,American Athletic,Ole Miss Rebels vs Tulane Green Wave,SEC - West vs American Athletic
2,Jacksonville State Gamecocks,238,Coastal Carolina Chanticleers,81,-19.9,85.4,2023-09-12T23:00:00,FALSE,Conference USA,Sun Belt - East,Jacksonville State Gamecocks vs Coastal Carolina Chanticleers,Conference USA vs Sun Belt - East
2,Texas Longhorns,109,Alabama Crimson Tide,275,-11,80.2,2023-09-12T23:00:00,FALSE,Big 12,SEC - West,Texas Longhorns vs Alabama Crimson Tide,Big 12 vs SEC - West
2,Arizona Wildcats,247,Mississippi State Bulldogs,278,-13.2,89.1,2023-09-12T23:30:00,FALSE,Pac-12,SEC - West,Arizona Wildcats vs Mississippi State Bulldogs,Pac-12 vs SEC - West
2,Delaware State Hornets,201,Army Black Knights,263,,,2023-09-12T16:00:00,FALSE,,FBS Independents,Delaware State Hornets vs Army Black Knights,Unknown
2,Nebraska Cornhuskers,99,Colorado Buffaloes,250,-5.2,87.6,2023-09-12T16:00:00,FALSE,Big Ten - West,Pac-12,Nebraska Cornhuskers vs Colorado Buffaloes,Big Ten - West vs Pac-12
2,McNeese Cowboys,299,Florida Gators,271,,,2023-09-12T23:30:00,FALSE,,SEC - East,McNeese Cowboys vs Florida Gators,Unknown
2,Ball State Cardinals,184,Georgia Bulldogs,272,-61.8,77.3,2023-09-12T16:00:00,FALSE,Mid-American - West,SEC - East,Ball State Cardinals vs Georgia Bulldogs,Mid-American - West vs SEC - East
2,Iowa Hawkeyes,91,Iowa State Cyclones,110,8.7,53.7,2023-09-12T19:30:00,FALSE,Big Ten - West,Big 12,Iowa Hawkeyes vs Iowa State Cyclones,Big Ten - West vs Big 12
2,UTEP Miners,139,Northwestern Wildcats,100,3.3,56.7,2023-09-12T19:30:00,FALSE,Conference USA,Big Ten - West,UTEP Miners vs Northwestern Wildcats,Conference USA vs Big Ten - West
2,Kent State Golden Flashes,178,Arkansas Razorbacks,276,-55.2,83.9,2023-09-12T20:00:00,FALSE,Mid-American - East,SEC - West,Kent State Golden Flashes vs Arkansas Razorbacks,Mid-American - East vs SEC - West
2,Indiana State Sycamores,207,Indiana Hoosiers,93,,,2023-09-11T23:00:00,FALSE,,Big Ten - East,Indiana State Sycamores vs Indiana Hoosiers,Unknown
2,Eastern Kentucky Colonels,237,Kentucky Wildcats,268,-45.6,81.7,2023-09-12T19:00:00,FALSE,,SEC - East,Eastern Kentucky Colonels vs Kentucky Wildcats,Unknown
2,Houston Christian Huskies,293,Western Kentucky Hilltoppers,144,-58.1,89.1,2023-09-12T23:00:00,FALSE,,Conference USA,Houston Christian Huskies vs Western Kentucky Hilltoppers,Unknown
2,Grambling Tigers,312,LSU Tigers,269,,,2023-09-12T23:30:00,FALSE,,SEC - West,Grambling Tigers vs LSU Tigers,Unknown
2,UC Davis Aggies,118,Oregon State Beavers,252,,,2023-09-13T01:00:00,FALSE,,Pac-12,UC Davis Aggies vs Oregon State Beavers,Unknown
2,UCLA Bruins,253,San Diego State Aztecs,212,21.3,71.4,2023-09-12T23:30:00,FALSE,Pac-12,Mountain West,UCLA Bruins vs San Diego State Aztecs,Pac-12 vs Mountain West
2,Utah Utes,248,Baylor Bears,108,11,69.9,2023-09-12T16:00:00,FALSE,Pac-12,Big 12,Utah Utes vs Baylor Bears,Pac-12 vs Big 12
2,Tulsa Golden Hurricane,5,Washington Huskies,249,-50,94.9,2023-09-12T21:00:00,FALSE,American Athletic,Pac-12,Tulsa Golden Hurricane vs Washington Huskies,American Athletic vs Pac-12
2,Oregon Ducks,245,Texas Tech Red Raiders,111,14.1,99.4,2023-09-12T23:00:00,FALSE,Pac-12,Big 12,Oregon Ducks vs Texas Tech Red Raiders,Pac-12 vs Big 12
2,Stanford Cardinal,254,USC Trojans,246,-43.4,102.3,2023-09-13T02:30:00,FALSE,Pac-12,Pac-12,Stanford Cardinal vs USC Trojans,Pac-12 vs Pac-12
2,Oklahoma State Cowboys,113,Arizona State Sun Devils,255,7.6,77.3,2023-09-13T02:30:00,FALSE,Big 12,Pac-12,Oklahoma State Cowboys vs Arizona State Sun Devils,Big 12 vs Pac-12
2,Notre Dame Fighting Irish,25,NC State Wolfpack,33,11,75.1,2023-09-12T16:00:00,FALSE,FBS Independents,Atlantic Coast,Notre Dame Fighting Irish vs NC State Wolfpack,FBS Independents vs Atlantic Coast
2,Holy Cross Crusaders,264,Boston College Eagles,35,,,2023-09-12T16:00:00,FALSE,,Atlantic Coast,Holy Cross Crusaders vs Boston College Eagles,Unknown
2,Lafayette Leopards,266,Duke Blue Devils,26,,,2023-09-12T22:00:00,FALSE,,Atlantic Coast,Lafayette Leopards vs Duke Blue Devils,Unknown
2,Appalachian State Mountaineers,331,North Carolina Tar Heels,21,-26.5,85.4,2023-09-12T21:15:00,FALSE,Sun Belt - East,Atlantic Coast,Appalachian State Mountaineers vs North Carolina Tar Heels,Sun Belt - East vs Atlantic Coast
